x,y,potential
-1.7193,0.33584,-2.10535
-1.7193,0.345865,-2.10813
-1.7193,0.35589,-2.11099
-1.7193,0.365915,-2.11394
-1.7193,0.37594,-2.11698
-1.7193,0.385965,-2.1201
-1.7193,0.39599,-2.1233
-1.7193,0.406015,-2.12659
-1.7193,0.41604,-2.12996
-1.7193,0.426065,-2.13342
-1.7193,0.43609,-2.13697
-1.7193,0.446115,-2.1406
-1.7193,0.45614,-2.14431
-1.7193,0.466165,-2.14812
-1.7193,0.47619,-2.15201
-1.7193,0.486216,-2.15598
-1.7193,0.496241,-2.16004
-1.7193,0.506266,-2.16419
-1.7193,0.516291,-2.16843
-1.7193,0.526316,-2.17276
-1.7193,0.536341,-2.17717
-1.7193,0.546366,-2.18167
-1.7193,0.556391,-2.18625
-1.7193,0.566416,-2.19093
-1.7193,0.576441,-2.19569
-1.7193,0.586466,-2.20055
-1.7193,0.596491,-2.20549
-1.7193,0.606516,-2.21052
-1.7193,0.616541,-2.21564
-1.7193,0.626566,-2.22085
-1.7193,0.636591,-2.22615
-1.7193,0.646617,-2.23154
-1.7193,0.656642,-2.23702
-1.7193,0.666667,-2.2426
-1.7193,0.676692,-2.24826
-1.7193,0.686717,-2.25401
-1.7193,0.696742,-2.25986
-1.7193,0.706767,-2.26579
-1.7193,0.716792,-2.27182
-1.7193,0.726817,-2.27794
-1.7193,0.736842,-2.28415
-1.7193,0.746867,-2.29045
-1.7193,0.756892,-2.29685
-1.7193,0.766917,-2.30334
-1.7193,0.776942,-2.30992
-1.7193,0.786967,-2.31659
-1.7193,0.796992,-2.32336
-1.7193,0.807018,-2.33022
-1.7193,0.817043,-2.33718
-1.7193,0.827068,-2.34423
-1.7193,0.837093,-2.35137
-1.7193,0.847118,-2.35861
-1.7193,0.857143,-2.36594
-1.7193,0.867168,-2.37337
-1.7193,0.877193,-2.38089
-1.7193,0.887218,-2.38851
-1.7193,0.897243,-2.39622
-1.7193,0.907268,-2.40403
-1.7193,0.917293,-2.41194
-1.7193,0.927318,-2.41994
-1.7193,0.937343,-2.42804
-1.7193,0.947368,-2.43623
-1.7193,0.957393,-2.44452
-1.7193,0.967419,-2.4529
-1.7193,0.977444,-2.46139
-1.7193,0.987469,-2.46997
-1.7193,0.997494,-2.47864
-1.7193,1.00752,-2.48742
-1.7193,1.01754,-2.49629
-1.7193,1.02757,-2.50526
-1.7193,1.03759,-2.51433
-1.7193,1.04762,-2.52349
-1.7193,1.05764,-2.53276
-1.7193,1.06767,-2.54212
-1.7193,1.07769,-2.55158
-1.7193,1.08772,-2.56114
-1.7193,1.09774,-2.5708
-1.7193,1.10777,-2.58055
-1.7193,1.11779,-2.59041
-1.7193,1.12782,-2.60037
-1.7193,1.13784,-2.61042
-1.7193,1.14787,-2.62058
-1.7193,1.15789,-2.63083
-1.7193,1.16792,-2.64118
-1.7193,1.17794,-2.65164
-1.7193,1.18797,-2.66219
-1.7193,1.19799,-2.67285
-1.7193,1.20802,-2.6836
-1.7193,1.21805,-2.69445
-1.7193,1.22807,-2.70541
-1.7193,1.2381,-2.71647
-1.7193,1.24812,-2.72762
-1.7193,1.25815,-2.73888
-1.7193,1.26817,-2.75024
-1.7193,1.2782,-2.7617
-1.7193,1.28822,-2.77326
-1.7193,1.29825,-2.78492
-1.7193,1.30827,-2.79668
-1.7193,1.3183,-2.80855
-1.7193,1.32832,-2.82052
-1.7193,1.33835,-2.83258
-1.7193,1.34837,-2.84475
-1.7193,1.3584,-2.85703
-1.7193,1.36842,-2.8694
-1.7193,1.37845,-2.88188
-1.7193,1.38847,-2.89445
-1.7193,1.3985,-2.90713
-1.7193,1.40852,-2.91992
-1.7193,1.41855,-2.9328
-1.7193,1.42857,-2.94579
-1.7193,1.4386,-2.95888
-1.7193,1.44862,-2.97207
-1.7193,1.45865,-2.98537
-1.7193,1.46867,-2.99877
-1.7193,1.4787,-3.01227
-1.7193,1.48872,-3.02587
-1.7193,1.49875,-3.03958
-1.7193,1.50877,-3.05339
-1.7193,1.5188,-3.0673
-1.7193,1.52882,-3.08132
-1.7193,1.53885,-3.09544
-1.7193,1.54887,-3.10966
-1.7193,1.5589,-3.12398
-1.7193,1.56892,-3.13841
-1.7193,1.57895,-3.15295
-1.7193,1.58897,-3.16758
-1.7193,1.599,-3.18232
-1.7193,1.60902,-3.19716
-1.7193,1.61905,-3.21211
-1.7193,1.62907,-3.22716
-1.7193,1.6391,-3.24231
-1.7193,1.64912,-3.25757
-1.7193,1.65915,-3.27293
-1.7193,1.66917,-3.2884
-1.7193,1.6792,-3.30397
-1.7193,1.68922,-3.31964
-1.7193,1.69925,-3.33542
-1.7193,1.70927,-3.3513
-1.7193,1.7193,-3.36728
-1.7193,1.72932,-3.38337
-1.7193,1.73935,-3.39956
-1.7193,1.74937,-3.41586
-1.7193,1.7594,-3.43226
-1.7193,1.76942,-3.44877
-1.7193,1.77945,-3.46537
-1.7193,1.78947,-3.48209
-1.7193,1.7995,-3.49891
-1.7193,1.80952,-3.51583
-1.7193,1.81955,-3.53285
-1.7193,1.82957,-3.54998
-1.7193,1.8396,-3.56722
-1.7193,1.84962,-3.58456
-1.7193,1.85965,-3.602
-1.7193,1.86967,-3.61955
-1.7193,1.8797,-3.6372
-1.7193,1.88972,-3.65495
-1.7193,1.89975,-3.67282
-1.7193,1.90977,-3.69078
-1.7193,1.9198,-3.70885
-1.7193,1.92982,-3.72702
-1.7193,1.93985,-3.7453
-1.7193,1.94987,-3.76368
-1.7193,1.9599,-3.78217
-1.7193,1.96992,-3.80076
-1.7193,1.97995,-3.81946
-1.7193,1.98997,-3.83826
-1.7193,2,-3.85716
-1.70927,-2,-3.84092
-1.70927,-1.98997,-3.82202
-1.70927,-1.97995,-3.80323
-1.70927,-1.96992,-3.78454
-1.70927,-1.9599,-3.76596
-1.70927,-1.94987,-3.74748
-1.70927,-1.93985,-3.72911
-1.70927,-1.92982,-3.71084
-1.70927,-1.9198,-3.69267
-1.70927,-1.90977,-3.67461
-1.70927,-1.89975,-3.65665
-1.70927,-1.88972,-3.6388
-1.70927,-1.8797,-3.62106
-1.70927,-1.86967,-3.60341
-1.70927,-1.85965,-3.58588
-1.70927,-1.84962,-3.56844
-1.70927,-1.8396,-3.55111
-1.70927,-1.82957,-3.53389
-1.70927,-1.81955,-3.51677
-1.70927,-1.80952,-3.49975
-1.70927,-1.7995,-3.48284
-1.70927,-1.78947,-3.46603
-1.70927,-1.77945,-3.44933
-1.70927,-1.76942,-3.43273
-1.70927,-1.7594,-3.41623
-1.70927,-1.74937,-3.39984
-1.70927,-1.73935,-3.38356
-1.70927,-1.72932,-3.36738
-1.70927,-1.7193,-3.3513
-1.70927,-1.70927,-3.33532
-1.70927,-1.69925,-3.31945
-1.70927,-1.68922,-3.30369
-1.70927,-1.6792,-3.28802
-1.70927,-1.66917,-3.27247
-1.70927,-1.65915,-3.25701
-1.70927,-1.64912,-3.24166
-1.70927,-1.6391,-3.22642
-1.70927,-1.62907,-3.21127
-1.70927,-1.61905,-3.19624
-1.70927,-1.60902,-3.1813
-1.70927,-1.599,-3.16647
-1.70927,-1.58897,-3.15174
-1.70927,-1.57895,-3.13712
-1.70927,-1.56892,-3.1226
-1.70927,-1.5589,-3.10818
-1.70927,-1.54887,-3.09387
-1.70927,-1.53885,-3.07966
-1.70927,-1.52882,-3.06555
-1.70927,-1.5188,-3.05155
-1.70927,-1.50877,-3.03764
-1.70927,-1.49875,-3.02385
-1.70927,-1.48872,-3.01015
-1.70927,-1.4787,-2.99656
-1.70927,-1.46867,-2.98307
-1.70927,-1.45865,-2.96969
-1.70927,-1.44862,-2.95641
-1.70927,-1.4386,-2.94323
-1.70927,-1.42857,-2.93015
-1.70927,-1.41855,-2.91718
-1.70927,-1.40852,-2.90431
-1.70927,-1.3985,-2.89154
-1.70927,-1.38847,-2.87887
-1.70927,-1.37845,-2.86631
-1.70927,-1.36842,-2.85384
-1.70927,-1.3584,-2.84148
-1.70927,-1.34837,-2.82923
-1.70927,-1.33835,-2.81707
-1.70927,-1.32832,-2.80502
-1.70927,-1.3183,-2.79306
-1.70927,-1.30827,-2.78121
-1.70927,-1.29825,-2.76946
-1.70927,-1.28822,-2.75782
-1.70927,-1.2782,-2.74627
-1.70927,-1.26817,-2.73482
-1.70927,-1.25815,-2.72348
-1.70927,-1.24812,-2.71224
-1.70927,-1.2381,-2.7011
-1.70927,-1.22807,-2.69006
-1.70927,-1.21805,-2.67912
-1.70927,-1.20802,-2.66828
-1.70927,-1.19799,-2.65754
-1.70927,-1.18797,-2.6469
-1.70927,-1.17794,-2.63636
-1.70927,-1.16792,-2.62592
-1.70927,-1.15789,-2.61559
-1.70927,-1.14787,-2.60535
-1.70927,-1.13784,-2.59521
-1.70927,-1.12782,-2.58517
-1.70927,-1.11779,-2.57523
-1.70927,-1.10777,-2.56539
-1.70927,-1.09774,-2.55565
-1.70927,-1.08772,-2.54601
-1.70927,-1.07769,-2.53646
-1.70927,-1.06767,-2.52702
-1.70927,-1.05764,-2.51767
-1.70927,-1.04762,-2.50843
-1.70927,-1.03759,-2.49928
-1.70927,-1.02757,-2.49023
-1.70927,-1.01754,-2.48127
-1.70927,-1.00752,-2.47242
-1.70927,-0.997494,-2.46366
-1.70927,-0.987469,-2.455
-1.70927,-0.977444,-2.44644
-1.70927,-0.967419,-2.43797
-1.70927,-0.957393,-2.4296
-1.70927,-0.947368,-2.42133
-1.70927,-0.937343,-2.41315
-1.70927,-0.927318,-2.40507
-1.70927,-0.917293,-2.39709
-1.70927,-0.907268,-2.3892
-1.70927,-0.897243,-2.38141
-1.70927,-0.887218,-2.37372
-1.70927,-0.877193,-2.36612
-1.70927,-0.867168,-2.35861
-1.70927,-0.857143,-2.3512
-1.70927,-0.847118,-2.34388
-1.70927,-0.837093,-2.33666
-1.70927,-0.827068,-2.32954
-1.70927,-0.817043,-2.3225
-1.70927,-0.807018,-2.31557
-1.70927,-0.796992,-2.30872
-1.70927,-0.786967,-2.30197
-1.70927,-0.776942,-2.29531
-1.70927,-0.766917,-2.28875
-1.70927,-0.756892,-2.28228
-1.70927,-0.746867,-2.2759
-1.70927,-0.736842,-2.26961
-1.70927,-0.726817,-2.26342
-1.70927,-0.716792,-2.25731
-1.70927,-0.706767,-2.2513
-1.70927,-0.696742,-2.24538
-1.70927,-0.686717,-2.23956
-1.70927,-0.676692,-2.23382
-1.70927,-0.666667,-2.22817
-1.70927,-0.656642,-2.22262
-1.70927,-0.646617,-2.21715
-1.70927,-0.636591,-2.21178
-1.70927,-0.626566,-2.20649
-1.70927,-0.616541,-2.2013
-1.70927,-0.606516,-2.1962
-1.70927,-0.596491,-2.19118
-1.70927,-0.586466,-2.18625
-1.70927,-0.576441,-2.18142
-1.70927,-0.566416,-2.17667
-1.70927,-0.556391,-2.17201
-1.70927,-0.546366,-2.16743
-1.70927,-0.536341,-2.16295
-1.70927,-0.526316,-2.15855
-1.70927,-0.516291,-2.15424
-1.70927,-0.506266,-2.15002
-1.70927,-0.496241,-2.14588
-1.70927,-0.486216,-2.14184
-1.70927,-0.47619,-2.13787
-1.70927,-0.466165,-2.134
-1.70927,-0.45614,-2.13021
-1.70927,-0.446115,-2.12651
-1.70927,-0.43609,-2.12289
-1.70927,-0.426065,-2.11936
-1.70927,-0.41604,-2.11591
-1.70927,-0.406015,-2.11255
-1.70927,-0.39599,-2.10927
-1.70927,-0.385965,-2.10608
-1.70927,-0.37594,-2.10297
-1.70927,-0.365915,-2.09995
-1.70927,-0.35589,-2.09701
-1.70927,-0.345865,-2.09416
-1.70927,-0.33584,-2.09139
-1.70927,-0.325815,-2.0887
-1.70927,-0.315789,-2.08609
-1.70927,-0.305764,-2.08357
-1.70927,-0.295739,-2.08113
-1.70927,-0.285714,-2.07878
-1.70927,-0.275689,-2.07651
-1.70927,-0.265664,-2.07432
-1.70927,-0.255639,-2.07221
-1.70927,-0.245614,-2.07019
-1.70927,-0.235589,-2.06824
-1.70927,-0.225564,-2.06638
-1.70927,-0.215539,-2.0646
-1.70927,-0.205514,-2.06291
-1.70927,-0.195489,-2.06129
-1.70927,-0.185464,-2.05976
-1.70927,-0.175439,-2.05831
-1.70927,-0.165414,-2.05694
-1.70927,-0.155388,-2.05565
-1.70927,-0.145363,-2.05444
-1.70927,-0.135338,-2.05331
-1.70927,-0.125313,-2.05226
-1.70927,-0.115288,-2.0513
-1.70927,-0.105263,-2.05041
-1.70927,-0.0952381,-2.04961
-1.70927,-0.085213,-2.04888
-1.70927,-0.075188,-2.04824
-1.70927,-0.0651629,-2.04768
-1.70927,-0.0551378,-2.04719
-1.70927,-0.0451128,-2.04679
-1.70927,-0.0350877,-2.04647
-1.70927,-0.0250627,-2.04623
-1.70927,-0.0150376,-2.04607
-1.70927,-0.00501253,-2.04599
-1.70927,0.00501253,-2.04599
-1.70927,0.0150376,-2.04607
-1.70927,0.0250627,-2.04623
-1.70927,0.0350877,-2.04647
-1.70927,0.0451128,-2.04679
-1.70927,0.0551378,-2.04719
-1.70927,0.0651629,-2.04768
-1.70927,0.075188,-2.04824
-1.70927,0.085213,-2.04888
-1.70927,0.0952381,-2.04961
-1.70927,0.105263,-2.05041
-1.70927,0.115288,-2.0513
-1.70927,0.125313,-2.05226
-1.70927,0.135338,-2.05331
-1.70927,0.145363,-2.05444
-1.70927,0.155388,-2.05565
-1.70927,0.165414,-2.05694
-1.70927,0.175439,-2.05831
-1.70927,0.185464,-2.05976
-1.70927,0.195489,-2.06129
-1.70927,0.205514,-2.06291
-1.70927,0.215539,-2.0646
-1.70927,0.225564,-2.06638
-1.70927,0.235589,-2.06824
-1.70927,0.245614,-2.07019
-1.70927,0.255639,-2.07221
-1.70927,0.265664,-2.07432
-1.70927,0.275689,-2.07651
-1.70927,0.285714,-2.07878
-1.70927,0.295739,-2.08113
-1.70927,0.305764,-2.08357
-1.70927,0.315789,-2.08609
-1.70927,0.325815,-2.0887
-1.70927,0.33584,-2.09139
-1.70927,0.345865,-2.09416
-1.70927,0.35589,-2.09701
-1.70927,0.365915,-2.09995
-1.70927,0.37594,-2.10297
-1.70927,0.385965,-2.10608
-1.70927,0.39599,-2.10927
-1.70927,0.406015,-2.11255
-1.70927,0.41604,-2.11591
-1.70927,0.426065,-2.11936
-1.70927,0.43609,-2.12289
-1.70927,0.446115,-2.12651
-1.70927,0.45614,-2.13021
-1.70927,0.466165,-2.134
-1.70927,0.47619,-2.13787
-1.70927,0.486216,-2.14184
-1.70927,0.496241,-2.14588
-1.70927,0.506266,-2.15002
-1.70927,0.516291,-2.15424
-1.70927,0.526316,-2.15855
-1.70927,0.536341,-2.16295
-1.70927,0.546366,-2.16743
-1.70927,0.556391,-2.17201
-1.70927,0.566416,-2.17667
-1.70927,0.576441,-2.18142
-1.70927,0.586466,-2.18625
-1.70927,0.596491,-2.19118
-1.70927,0.606516,-2.1962
-1.70927,0.616541,-2.2013
-1.70927,0.626566,-2.20649
-1.70927,0.636591,-2.21178
-1.70927,0.646617,-2.21715
-1.70927,0.656642,-2.22262
-1.70927,0.666667,-2.22817
-1.70927,0.676692,-2.23382
-1.70927,0.686717,-2.23956
-1.70927,0.696742,-2.24538
-1.70927,0.706767,-2.2513
-1.70927,0.716792,-2.25731
-1.70927,0.726817,-2.26342
-1.70927,0.736842,-2.26961
-1.70927,0.746867,-2.2759
-1.70927,0.756892,-2.28228
-1.70927,0.766917,-2.28875
-1.70927,0.776942,-2.29531
-1.70927,0.786967,-2.30197
-1.70927,0.796992,-2.30872
-1.70927,0.807018,-2.31557
-1.70927,0.817043,-2.3225
-1.70927,0.827068,-2.32954
-1.70927,0.837093,-2.33666
-1.70927,0.847118,-2.34388
-1.70927,0.857143,-2.3512
-1.70927,0.867168,-2.35861
-1.70927,0.877193,-2.36612
-1.70927,0.887218,-2.37372
-1.70927,0.897243,-2.38141
-1.70927,0.907268,-2.3892
-1.70927,0.917293,-2.39709
-1.70927,0.927318,-2.40507
-1.70927,0.937343,-2.41315
-1.70927,0.947368,-2.42133
-1.70927,0.957393,-2.4296
-1.70927,0.967419,-2.43797
-1.70927,0.977444,-2.44644
-1.70927,0.987469,-2.455
-1.70927,0.997494,-2.46366
-1.70927,1.00752,-2.47242
-1.70927,1.01754,-2.48127
-1.70927,1.02757,-2.49023
-1.70927,1.03759,-2.49928
-1.70927,1.04762,-2.50843
-1.70927,1.05764,-2.51767
-1.70927,1.06767,-2.52702
-1.70927,1.07769,-2.53646
-1.70927,1.08772,-2.54601
-1.70927,1.09774,-2.55565
-1.70927,1.10777,-2.56539
-1.70927,1.11779,-2.57523
-1.70927,1.12782,-2.58517
-1.70927,1.13784,-2.59521
-1.70927,1.14787,-2.60535
-1.70927,1.15789,-2.61559
-1.70927,1.16792,-2.62592
-1.70927,1.17794,-2.63636
-1.70927,1.18797,-2.6469
-1.70927,1.19799,-2.65754
-1.70927,1.20802,-2.66828
-1.70927,1.21805,-2.67912
-1.70927,1.22807,-2.69006
-1.70927,1.2381,-2.7011
-1.70927,1.24812,-2.71224
-1.70927,1.25815,-2.72348
-1.70927,1.26817,-2.73482
-1.70927,1.2782,-2.74627
-1.70927,1.28822,-2.75782
-1.70927,1.29825,-2.76946
-1.70927,1.30827,-2.78121
-1.70927,1.3183,-2.79306
-1.70927,1.32832,-2.80502
-1.70927,1.33835,-2.81707
-1.70927,1.34837,-2.82923
-1.70927,1.3584,-2.84148
-1.70927,1.36842,-2.85384
-1.70927,1.37845,-2.86631
-1.70927,1.38847,-2.87887
-1.70927,1.3985,-2.89154
-1.70927,1.40852,-2.90431
-1.70927,1.41855,-2.91718
-1.70927,1.42857,-2.93015
-1.70927,1.4386,-2.94323
-1.70927,1.44862,-2.95641
-1.70927,1.45865,-2.96969
-1.70927,1.46867,-2.98307
-1.70927,1.4787,-2.99656
-1.70927,1.48872,-3.01015
-1.70927,1.49875,-3.02385
-1.70927,1.50877,-3.03764
-1.70927,1.5188,-3.05155
-1.70927,1.52882,-3.06555
-1.70927,1.53885,-3.07966
-1.70927,1.54887,-3.09387
-1.70927,1.5589,-3.10818
-1.70927,1.56892,-3.1226
-1.70927,1.57895,-3.13712
-1.70927,1.58897,-3.15174
-1.70927,1.599,-3.16647
-1.70927,1.60902,-3.1813
-1.70927,1.61905,-3.19624
-1.70927,1.62907,-3.21127
-1.70927,1.6391,-3.22642
-1.70927,1.64912,-3.24166
-1.70927,1.65915,-3.25701
-1.70927,1.66917,-3.27247
-1.70927,1.6792,-3.28802
-1.70927,1.68922,-3.30369
-1.70927,1.69925,-3.31945
-1.70927,1.70927,-3.33532
-1.70927,1.7193,-3.3513
-1.70927,1.72932,-3.36738
-1.70927,1.73935,-3.38356
-1.70927,1.74937,-3.39984
-1.70927,1.7594,-3.41623
-1.70927,1.76942,-3.43273
-1.70927,1.77945,-3.44933
-1.70927,1.78947,-3.46603
-1.70927,1.7995,-3.48284
-1.70927,1.80952,-3.49975
-1.70927,1.81955,-3.51677
-1.70927,1.82957,-3.53389
-1.70927,1.8396,-3.55111
-1.70927,1.84962,-3.56844
-1.70927,1.85965,-3.58588
-1.70927,1.86967,-3.60341
-1.70927,1.8797,-3.62106
-1.70927,1.88972,-3.6388
-1.70927,1.89975,-3.65665
-1.70927,1.90977,-3.67461
-1.70927,1.9198,-3.69267
-1.70927,1.92982,-3.71084
-1.70927,1.93985,-3.72911
-1.70927,1.94987,-3.74748
-1.70927,1.9599,-3.76596
-1.70927,1.96992,-3.78454
-1.70927,1.97995,-3.80323
-1.70927,1.98997,-3.82202
-1.70927,2,-3.84092
-1.69925,-2,-3.82477
-1.69925,-1.98997,-3.80588
-1.69925,-1.97995,-3.7871
-1.69925,-1.96992,-3.76842
-1.69925,-1.9599,-3.74985
-1.69925,-1.94987,-3.73138
-1.69925,-1.93985,-3.71301
-1.69925,-1.92982,-3.69475
-1.69925,-1.9198,-3.6766
-1.69925,-1.90977,-3.65854
-1.69925,-1.89975,-3.6406
-1.69925,-1.88972,-3.62275
-1.69925,-1.8797,-3.60502
-1.69925,-1.86967,-3.58738
-1.69925,-1.85965,-3.56985
-1.69925,-1.84962,-3.55243
-1.69925,-1.8396,-3.53511
-1.69925,-1.82957,-3.5179
-1.69925,-1.81955,-3.50078
-1.69925,-1.80952,-3.48378
-1.69925,-1.7995,-3.46688
-1.69925,-1.78947,-3.45008
-1.69925,-1.77945,-3.43339
-1.69925,-1.76942,-3.4168
-1.69925,-1.7594,-3.40031
-1.69925,-1.74937,-3.38393
-1.69925,-1.73935,-3.36766
-1.69925,-1.72932,-3.35148
-1.69925,-1.7193,-3.33542
-1.69925,-1.70927,-3.31945
-1.69925,-1.69925,-3.30359
-1.69925,-1.68922,-3.28784
-1.69925,-1.6792,-3.27219
-1.69925,-1.66917,-3.25664
-1.69925,-1.65915,-3.2412
-1.69925,-1.64912,-3.22586
-1.69925,-1.6391,-3.21062
-1.69925,-1.62907,-3.19549
-1.69925,-1.61905,-3.18046
-1.69925,-1.60902,-3.16554
-1.69925,-1.599,-3.15072
-1.69925,-1.58897,-3.13601
-1.69925,-1.57895,-3.12139
-1.69925,-1.56892,-3.10689
-1.69925,-1.5589,-3.09248
-1.69925,-1.54887,-3.07818
-1.69925,-1.53885,-3.06398
-1.69925,-1.52882,-3.04989
-1.69925,-1.5188,-3.0359
-1.69925,-1.50877,-3.02201
-1.69925,-1.49875,-3.00822
-1.69925,-1.48872,-2.99454
-1.69925,-1.4787,-2.98096
-1.69925,-1.46867,-2.96749
-1.69925,-1.45865,-2.95412
-1.69925,-1.44862,-2.94085
-1.69925,-1.4386,-2.92768
-1.69925,-1.42857,-2.91462
-1.69925,-1.41855,-2.90166
-1.69925,-1.40852,-2.8888
-1.69925,-1.3985,-2.87605
-1.69925,-1.38847,-2.86339
-1.69925,-1.37845,-2.85084
-1.69925,-1.36842,-2.83839
-1.69925,-1.3584,-2.82605
-1.69925,-1.34837,-2.8138
-1.69925,-1.33835,-2.80166
-1.69925,-1.32832,-2.78962
-1.69925,-1.3183,-2.77769
-1.69925,-1.30827,-2.76585
-1.69925,-1.29825,-2.75412
-1.69925,-1.28822,-2.74248
-1.69925,-1.2782,-2.73095
-1.69925,-1.26817,-2.71952
-1.69925,-1.25815,-2.70819
-1.69925,-1.24812,-2.69697
-1.69925,-1.2381,-2.68584
-1.69925,-1.22807,-2.67481
-1.69925,-1.21805,-2.66389
-1.69925,-1.20802,-2.65307
-1.69925,-1.19799,-2.64234
-1.69925,-1.18797,-2.63172
-1.69925,-1.17794,-2.6212
-1.69925,-1.16792,-2.61078
-1.69925,-1.15789,-2.60045
-1.69925,-1.14787,-2.59023
-1.69925,-1.13784,-2.58011
-1.69925,-1.12782,-2.57009
-1.69925,-1.11779,-2.56016
-1.69925,-1.10777,-2.55034
-1.69925,-1.09774,-2.54062
-1.69925,-1.08772,-2.53099
-1.69925,-1.07769,-2.52146
-1.69925,-1.06767,-2.51204
-1.69925,-1.05764,-2.50271
-1.69925,-1.04762,-2.49348
-1.69925,-1.03759,-2.48434
-1.69925,-1.02757,-2.47531
-1.69925,-1.01754,-2.46637
-1.69925,-1.00752,-2.45754
-1.69925,-0.997494,-2.44879
-1.69925,-0.987469,-2.44015
-1.69925,-0.977444,-2.43161
-1.69925,-0.967419,-2.42316
-1.69925,-0.957393,-2.4148
-1.69925,-0.947368,-2.40655
-1.69925,-0.937343,-2.39839
-1.69925,-0.927318,-2.39033
-1.69925,-0.917293,-2.38236
-1.69925,-0.907268,-2.37449
-1.69925,-0.897243,-2.36672
-1.69925,-0.887218,-2.35904
-1.69925,-0.877193,-2.35146
-1.69925,-0.867168,-2.34397
-1.69925,-0.857143,-2.33658
-1.69925,-0.847118,-2.32928
-1.69925,-0.837093,-2.32207
-1.69925,-0.827068,-2.31497
-1.69925,-0.817043,-2.30795
-1.69925,-0.807018,-2.30103
-1.69925,-0.796992,-2.2942
-1.69925,-0.786967,-2.28747
-1.69925,-0.776942,-2.28083
-1.69925,-0.766917,-2.27428
-1.69925,-0.756892,-2.26783
-1.69925,-0.746867,-2.26146
-1.69925,-0.736842,-2.25519
-1.69925,-0.726817,-2.24902
-1.69925,-0.716792,-2.24293
-1.69925,-0.706767,-2.23694
-1.69925,-0.696742,-2.23104
-1.69925,-0.686717,-2.22523
-1.69925,-0.676692,-2.21951
-1.69925,-0.666667,-2.21388
-1.69925,-0.656642,-2.20834
-1.69925,-0.646617,-2.20289
-1.69925,-0.636591,-2.19753
-1.69925,-0.626566,-2.19226
-1.69925,-0.616541,-2.18709
-1.69925,-0.606516,-2.182
-1.69925,-0.596491,-2.177
-1.69925,-0.586466,-2.17209
-1.69925,-0.576441,-2.16726
-1.69925,-0.566416,-2.16253
-1.69925,-0.556391,-2.15789
-1.69925,-0.546366,-2.15333
-1.69925,-0.536341,-2.14886
-1.69925,-0.526316,-2.14448
-1.69925,-0.516291,-2.14018
-1.69925,-0.506266,-2.13598
-1.69925,-0.496241,-2.13185
-1.69925,-0.486216,-2.12782
-1.69925,-0.47619,-2.12387
-1.69925,-0.466165,-2.12001
-1.69925,-0.45614,-2.11624
-1.69925,-0.446115,-2.11255
-1.69925,-0.43609,-2.10894
-1.69925,-0.426065,-2.10542
-1.69925,-0.41604,-2.10199
-1.69925,-0.406015,-2.09864
-1.69925,-0.39599,-2.09538
-1.69925,-0.385965,-2.0922
-1.69925,-0.37594,-2.0891
-1.69925,-0.365915,-2.08609
-1.69925,-0.35589,-2.08316
-1.69925,-0.345865,-2.08032
-1.69925,-0.33584,-2.07756
-1.69925,-0.325815,-2.07488
-1.69925,-0.315789,-2.07229
-1.69925,-0.305764,-2.06978
-1.69925,-0.295739,-2.06735
-1.69925,-0.285714,-2.06501
-1.69925,-0.275689,-2.06274
-1.69925,-0.265664,-2.06056
-1.69925,-0.255639,-2.05847
-1.69925,-0.245614,-2.05645
-1.69925,-0.235589,-2.05452
-1.69925,-0.225564,-2.05266
-1.69925,-0.215539,-2.05089
-1.69925,-0.205514,-2.0492
-1.69925,-0.195489,-2.04759
-1.69925,-0.185464,-2.04607
-1.69925,-0.175439,-2.04462
-1.69925,-0.165414,-2.04326
-1.69925,-0.155388,-2.04197
-1.69925,-0.145363,-2.04077
-1.69925,-0.135338,-2.03964
-1.69925,-0.125313,-2.0386
-1.69925,-0.115288,-2.03764
-1.69925,-0.105263,-2.03676
-1.69925,-0.0952381,-2.03596
-1.69925,-0.085213,-2.03524
-1.69925,-0.075188,-2.0346
-1.69925,-0.0651629,-2.03404
-1.69925,-0.0551378,-2.03356
-1.69925,-0.0451128,-2.03316
-1.69925,-0.0350877,-2.03284
-1.69925,-0.0250627,-2.0326
-1.69925,-0.0150376,-2.03244
-1.69925,-0.00501253,-2.03236
-1.69925,0.00501253,-2.03236
-1.69925,0.0150376,-2.03244
-1.69925,0.0250627,-2.0326
-1.69925,0.0350877,-2.03284
-1.69925,0.0451128,-2.03316
-1.69925,0.0551378,-2.03356
-1.69925,0.0651629,-2.03404
-1.69925,0.075188,-2.0346
-1.69925,0.085213,-2.03524
-1.69925,0.0952381,-2.03596
-1.69925,0.105263,-2.03676
-1.69925,0.115288,-2.03764
-1.69925,0.125313,-2.0386
-1.69925,0.135338,-2.03964
-1.69925,0.145363,-2.04077
-1.69925,0.155388,-2.04197
-1.69925,0.165414,-2.04326
-1.69925,0.175439,-2.04462
-1.69925,0.185464,-2.04607
-1.69925,0.195489,-2.04759
-1.69925,0.205514,-2.0492
-1.69925,0.215539,-2.05089
-1.69925,0.225564,-2.05266
-1.69925,0.235589,-2.05452
-1.69925,0.245614,-2.05645
-1.69925,0.255639,-2.05847
-1.69925,0.265664,-2.06056
-1.69925,0.275689,-2.06274
-1.69925,0.285714,-2.06501
-1.69925,0.295739,-2.06735
-1.69925,0.305764,-2.06978
-1.69925,0.315789,-2.07229
