x0,y0,z0,x1,y1,z1,x2,y2,z2
-0.623186,0.31561,0,0,0,0,0.623186,-0.31561,0
-0.611775,0.317854,0,0,0,0,0.611775,-0.317854,0
-0.600132,0.319977,0,0,0,0,0.600132,-0.319977,0
-0.58825,0.321973,0,0,0,0,0.58825,-0.321973,0
-0.576124,0.323835,0,0,0,0,0.576124,-0.323835,0
-0.563748,0.325557,0,0,0,0,0.563748,-0.325557,0
-0.551117,0.327131,0,0,0,0,0.551117,-0.327131,0
-0.538225,0.32855,0,0,0,0,0.538225,-0.32855,0
-0.525064,0.329805,0,0,0,0,0.525064,-0.329805,0
-0.511627,0.330887,0,0,0,0,0.511627,-0.330887,0
-0.497908,0.331786,0,0,0,0,0.497908,-0.331786,0
-0.483898,0.332492,0,0,0,0,0.483898,-0.332492,0
-0.46959,0.332992,0,0,0,0,0.46959,-0.332992,0
-0.454973,0.333274,0,0,0,0,0.454973,-0.333274,0
-0.44004,0.333323,0,0,0,0,0.44004,-0.333323,0
-0.424779,0.333125,0,0,0,0,0.424779,-0.333125,0
-0.409181,0.332661,0,0,0,0,0.409181,-0.332661,0
-0.393234,0.331914,0,0,0,0,0.393234,-0.331914,0
-0.376927,0.330863,0,0,0,0,0.376927,-0.330863,0
-0.360245,0.329483,0,0,0,0,0.360245,-0.329483,0
-0.343177,0.327749,0,0,0,0,0.343177,-0.327749,0
-0.325707,0.325632,0,0,0,0,0.325707,-0.325632,0
-0.307821,0.323097,0,0,0,0,0.307821,-0.323097,0
-0.289501,0.320107,0,0,0,0,0.289501,-0.320107,0
-0.270731,0.31662,0,0,0,0,0.270731,-0.31662,0
-0.251493,0.312584,0,0,0,0,0.251493,-0.312584,0
-0.231768,0.307942,0,0,0,0,0.231768,-0.307942,0
-0.211537,0.302627,0,0,0,0,0.211537,-0.302627,0
-0.190781,0.296559,0,0,0,0,0.190781,-0.296559,0
-0.169481,0.289644,0,0,0,0,0.169481,-0.289644,0
-0.147621,0.28177,0,0,0,0,0.147621,-0.28177,0
-0.125189,0.272798,0,0,0,0,0.125189,-0.272798,0
-0.102178,0.262563,0,0,0,0,0.102178,-0.262563,0
-0.0785984,0.250855,0,0,0,0,0.0785984,-0.250855,0
-0.0544811,0.237416,0,0,0,0,0.0544811,-0.237416,0
-0.0298981,0.221916,0,0,0,0,0.0298981,-0.221916,0
-0.00499217,0.203936,0,0,0,0,0.00499217,-0.203936,0
0.0199699,0.182941,0,0,0,0,-0.0199699,-0.182941,0
0.0445007,0.158268,0,0,0,0,-0.0445007,-0.158268,0
0.0677282,0.129143,0,0,0,0,-0.0677282,-0.129143,0
0.0881523,0.0948521,0,0,0,0,-0.0881523,-0.0948521,0
0.103446,0.0552187,0,0,0,0,-0.103446,-0.0552187,0
0.110794,0.0114849,0,0,0,0,-0.110794,-0.0114849,0
0.10836,-0.0332286,0,0,0,0,-0.10836,0.0332286,0
0.0967949,-0.0752365,0,0,0,0,-0.0967949,0.0752365,0
0.0786578,-0.112303,0,0,0,0,-0.0786578,0.112303,0
0.0566322,-0.143998,0,0,0,0,-0.0566322,0.143998,0
0.032632,-0.17085,0,0,0,0,-0.032632,0.17085,0
0.00781624,-0.193637,0,0,0,0,-0.00781624,0.193637,0
-0.0171571,-0.213087,0,0,0,0,0.0171571,0.213087,0
-0.0419241,-0.229801,0,0,0,0,0.0419241,0.229801,0
-0.0662874,-0.244252,0,0,0,0,0.0662874,0.244252,0
-0.0901438,-0.256814,0,0,0,0,0.0901438,0.256814,0
-0.113444,-0.267778,0,0,0,0,0.113444,0.267778,0
-0.136169,-0.277378,0,0,0,0,0.136169,0.277378,0
-0.158317,-0.2858,0,0,0,0,0.158317,0.2858,0
-0.179899,-0.293195,0,0,0,0,0.179899,0.293195,0
-0.200929,-0.299688,0,0,0,0,0.200929,0.299688,0
-0.221423,-0.305382,0,0,0,0,0.221423,0.305382,0
-0.241403,-0.310364,0,0,0,0,0.241403,0.310364,0
-0.260886,-0.314707,0,0,0,0,0.260886,0.314707,0
-0.279891,-0.318473,0,0,0,0,0.279891,0.318473,0
-0.298437,-0.321716,0,0,0,0,0.298437,0.321716,0
