x0,y0,z0,x1,y1,z1,x2,y2,z2
0.609267,-0.39709,0.13114,-1.09696,0.0477182,0.0628757,0.555334,0.417012,0.0689046
0.619123,-0.399252,0.130979,-1.09651,0.0523443,0.0630186,0.545429,0.414948,0.0701224
0.628935,-0.401258,0.130806,-1.096,0.0569699,0.0631628,0.535503,0.412728,0.0713511
0.6387,-0.403109,0.130621,-1.09542,0.0615951,0.0633083,0.525558,0.410354,0.0725903
0.648415,-0.404806,0.130425,-1.09477,0.06622,0.0634553,0.515599,0.407826,0.0738397
0.658076,-0.406351,0.130218,-1.09406,0.0708445,0.0636036,0.505626,0.405146,0.0750989
0.667682,-0.407745,0.129999,-1.09329,0.0754687,0.0637533,0.495644,0.402316,0.0763676
0.677228,-0.408988,0.12977,-1.09244,0.0800927,0.0639043,0.485655,0.399336,0.0776454
0.686713,-0.410084,0.129531,-1.09153,0.0847164,0.0640568,0.475662,0.396208,0.0789319
0.696134,-0.411034,0.129283,-1.09056,0.08934,0.0642106,0.465666,0.392934,0.0802267
0.705487,-0.411839,0.129025,-1.08952,0.0939633,0.0643659,0.45567,0.389516,0.0815294
0.71477,-0.412501,0.128758,-1.08841,0.0985864,0.0645226,0.445677,0.385955,0.0828397
0.723982,-0.413023,0.128482,-1.08723,0.103209,0.0646807,0.435688,0.382254,0.0841572
0.733119,-0.413406,0.128198,-1.08598,0.107832,0.0648404,0.425705,0.378414,0.0854814
0.742179,-0.413653,0.127906,-1.08467,0.112455,0.0650015,0.415731,0.374439,0.086812
0.75116,-0.413766,0.127607,-1.08329,0.117077,0.0651642,0.405767,0.370329,0.0881486
0.76006,-0.413747,0.127301,-1.08183,0.121699,0.0653284,0.395814,0.366088,0.0894908
0.768877,-0.413598,0.126988,-1.08031,0.12632,0.0654943,0.385874,0.361717,0.0908382
0.77761,-0.413322,0.126668,-1.07872,0.130942,0.0656617,0.375948,0.35722,0.0921904
0.786255,-0.412922,0.126342,-1.07705,0.135563,0.0658309,0.366038,0.352599,0.0935469
0.794813,-0.412399,0.126011,-1.07532,0.140183,0.0660017,0.356145,0.347856,0.0949075
0.80328,-0.411756,0.125674,-1.07351,0.144803,0.0661743,0.346269,0.342993,0.0962718
0.811656,-0.410997,0.125332,-1.07163,0.149422,0.0663488,0.336411,0.338015,0.0976393
0.819939,-0.410123,0.124985,-1.06967,0.154041,0.0665251,0.326572,0.332922,0.0990097
0.828128,-0.409137,0.124634,-1.06764,0.158658,0.0667033,0.316753,0.327719,0.100383
0.836222,-0.408042,0.124279,-1.06554,0.163274,0.0668835,0.306953,0.322408,0.101757
0.84422,-0.40684,0.12392,-1.06335,0.167889,0.0670658,0.297173,0.316991,0.103134
0.85212,-0.405534,0.123558,-1.06109,0.172503,0.0672502,0.287414,0.311471,0.104512
0.859923,-0.404126,0.123192,-1.05876,0.177115,0.0674367,0.277675,0.305851,0.105891
0.867626,-0.40262,0.122823,-1.05634,0.181725,0.0676256,0.267955,0.300135,0.107271
0.875229,-0.401017,0.122452,-1.05385,0.186333,0.0678168,0.258256,0.294324,0.108651
0.882733,-0.399321,0.122078,-1.05127,0.190938,0.0680105,0.248576,0.288423,0.110031
0.890135,-0.397533,0.121703,-1.04861,0.195541,0.0682067,0.238914,0.282432,0.111411
0.897437,-0.395657,0.121325,-1.04587,0.200141,0.0684056,0.229271,0.276357,0.11279
0.904636,-0.393695,0.120946,-1.04304,0.204737,0.0686073,0.219645,0.270198,0.114167
0.911734,-0.39165,0.120565,-1.04013,0.209329,0.0688118,0.210036,0.26396,0.115543
0.91873,-0.389523,0.120183,-1.03713,0.213917,0.0690193,0.200443,0.257645,0.116918
0.925623,-0.387318,0.1198,-1.03405,0.218501,0.0692299,0.190863,0.251257,0.11829
0.932414,-0.385036,0.119417,-1.03087,0.223079,0.0694437,0.181297,0.244797,0.11966
0.939103,-0.382681,0.119033,-1.02761,0.227651,0.0696609,0.171743,0.238269,0.121027
0.945689,-0.380254,0.118648,-1.02425,0.232217,0.0698817,0.1622,0.231676,0.12239
0.952174,-0.377757,0.118263,-1.0208,0.236776,0.0701062,0.152665,0.225021,0.12375
0.958556,-0.375194,0.117879,-1.01725,0.241328,0.0703345,0.143137,0.218306,0.125107
0.964836,-0.372566,0.117494,-1.01361,0.24587,0.0705668,0.133615,0.211535,0.126459
0.971016,-0.369875,0.11711,-1.00987,0.250404,0.0708034,0.124097,0.204711,0.127807
0.977094,-0.367124,0.116726,-1.00603,0.254928,0.0710443,0.11458,0.197836,0.129149
0.983071,-0.364314,0.116343,-1.00209,0.25944,0.0712899,0.105063,0.190914,0.130487
0.988948,-0.361448,0.115961,-0.998052,0.263941,0.0715403,0.095544,0.183947,0.131819
0.994725,-0.358528,0.11558,-0.993905,0.268429,0.0717957,0.0860198,0.176939,0.133145
1.0004,-0.355554,0.115199,-0.989651,0.272903,0.0720564,0.0764887,0.169892,0.134464
1.00598,-0.352531,0.11482,-0.98529,0.277361,0.0723226,0.066948,0.16281,0.135777
